      6    457    179          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
 4.6815E+15 4.2548E+36 1.5200E+00 9.3431E-02 7.8344E-02 8.2823E-01 1.7177E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6050E-01 3.8833E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.6199E+15 4.1678E+36 1.5100E+00 9.3614E-02 7.8452E-02 8.2793E-01 1.7207E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6095E-01 3.8868E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.5590E+15 4.0820E+36 1.5000E+00 9.3786E-02 7.8549E-02 8.2767E-01 1.7233E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6141E-01 3.8904E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.4987E+15 3.9974E+36 1.4900E+00 9.3946E-02 7.8634E-02 8.2742E-01 1.7258E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6187E-01 3.8943E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.4390E+15 3.9139E+36 1.4800E+00 9.4096E-02 7.8709E-02 8.2720E-01 1.7280E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6234E-01 3.8984E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.3799E+15 3.8315E+36 1.4700E+00 9.4234E-02 7.8772E-02 8.2699E-01 1.7301E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6281E-01 3.9027E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.3215E+15 3.7502E+36 1.4600E+00 9.4362E-02 7.8824E-02 8.2681E-01 1.7319E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6329E-01 3.9072E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.2636E+15 3.6701E+36 1.4500E+00 9.4479E-02 7.8865E-02 8.2666E-01 1.7334E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6377E-01 3.9119E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.2064E+15 3.5911E+36 1.4400E+00 9.4586E-02 7.8895E-02 8.2652E-01 1.7348E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6426E-01 3.9169E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.1498E+15 3.5132E+36 1.4300E+00 9.4682E-02 7.8914E-02 8.2640E-01 1.7360E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6475E-01 3.9220E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.0938E+15 3.4365E+36 1.4200E+00 9.4767E-02 7.8923E-02 8.2631E-01 1.7369E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6525E-01 3.9274E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.0383E+15 3.3608E+36 1.4100E+00 9.4842E-02 7.8921E-02 8.2624E-01 1.7376E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6575E-01 3.9330E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.9835E+15 3.2862E+36 1.4000E+00 9.4907E-02 7.8909E-02 8.2618E-01 1.7382E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6626E-01 3.9389E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.9293E+15 3.2127E+36 1.3900E+00 9.4962E-02 7.8886E-02 8.2615E-01 1.7385E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6677E-01 3.9449E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.8756E+15 3.1403E+36 1.3800E+00 9.5006E-02 7.8853E-02 8.2614E-01 1.7386E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6729E-01 3.9512E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.8226E+15 3.0689E+36 1.3700E+00 9.5041E-02 7.8809E-02 8.2615E-01 1.7385E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6782E-01 3.9577E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.7701E+15 2.9986E+36 1.3600E+00 9.5066E-02 7.8755E-02 8.2618E-01 1.7382E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6836E-01 3.9644E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.7181E+15 2.9294E+36 1.3500E+00 9.5080E-02 7.8691E-02 8.2623E-01 1.7377E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6890E-01 3.9714E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.6668E+15 2.8612E+36 1.3400E+00 9.5085E-02 7.8617E-02 8.2630E-01 1.7370E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6944E-01 3.9786E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.6160E+15 2.7941E+36 1.3300E+00 9.5081E-02 7.8533E-02 8.2639E-01 1.7361E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7000E-01 3.9860E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.5657E+15 2.7280E+36 1.3200E+00 9.5067E-02 7.8439E-02 8.2649E-01 1.7351E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7056E-01 3.9937E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.5160E+15 2.6629E+36 1.3100E+00 9.5043E-02 7.8335E-02 8.2662E-01 1.7338E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7113E-01 4.0016E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.4669E+15 2.5988E+36 1.3000E+00 9.5009E-02 7.8221E-02 8.2677E-01 1.7323E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7171E-01 4.0097E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.4183E+15 2.5358E+36 1.2900E+00 9.4967E-02 7.8097E-02 8.2694E-01 1.7306E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7230E-01 4.0181E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.3702E+15 2.4738E+36 1.2800E+00 9.4914E-02 7.7963E-02 8.2712E-01 1.7288E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7290E-01 4.0267E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.3227E+15 2.4128E+36 1.2700E+00 9.4853E-02 7.7820E-02 8.2733E-01 1.7267E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7350E-01 4.0355E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.2757E+15 2.3527E+36 1.2600E+00 9.4782E-02 7.7666E-02 8.2755E-01 1.7245E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7412E-01 4.0447E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.2292E+15 2.2937E+36 1.2500E+00 9.4702E-02 7.7504E-02 8.2779E-01 1.7221E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7474E-01 4.0540E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.1832E+15 2.2356E+36 1.2400E+00 9.4613E-02 7.7331E-02 8.2806E-01 1.7194E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7537E-01 4.0636E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.1378E+15 2.1785E+36 1.2300E+00 9.4515E-02 7.7149E-02 8.2834E-01 1.7166E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7601E-01 4.0735E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.0929E+15 2.1224E+36 1.2200E+00 9.4408E-02 7.6958E-02 8.2863E-01 1.7137E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7667E-01 4.0836E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.0485E+15 2.0672E+36 1.2100E+00 9.4292E-02 7.6756E-02 8.2895E-01 1.7105E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7733E-01 4.0940E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.0045E+15 2.0130E+36 1.2000E+00 9.4167E-02 7.6546E-02 8.2929E-01 1.7071E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7800E-01 4.1046E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.9611E+15 1.9597E+36 1.1900E+00 9.4033E-02 7.6326E-02 8.2964E-01 1.7036E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7869E-01 4.1155E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.9182E+15 1.9073E+36 1.1800E+00 9.3890E-02 7.6096E-02 8.3001E-01 1.6999E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7938E-01 4.1267E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.8758E+15 1.8559E+36 1.1700E+00 9.3738E-02 7.5857E-02 8.3040E-01 1.6960E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8009E-01 4.1382E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.8338E+15 1.8054E+36 1.1600E+00 9.3578E-02 7.5609E-02 8.3081E-01 1.6919E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8081E-01 4.1499E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.7923E+15 1.7558E+36 1.1500E+00 9.3409E-02 7.5352E-02 8.3124E-01 1.6876E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8154E-01 4.1619E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.7513E+15 1.7071E+36 1.1400E+00 9.3232E-02 7.5085E-02 8.3168E-01 1.6832E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8228E-01 4.1741E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.7108E+15 1.6593E+36 1.1300E+00 9.3045E-02 7.4808E-02 8.3215E-01 1.6785E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8304E-01 4.1867E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.6708E+15 1.6124E+36 1.1200E+00 9.2850E-02 7.4523E-02 8.3263E-01 1.6737E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8381E-01 4.1996E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.6312E+15 1.5664E+36 1.1100E+00 9.2647E-02 7.4228E-02 8.3312E-01 1.6688E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8460E-01 4.2127E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.5920E+15 1.5212E+36 1.1000E+00 9.2435E-02 7.3924E-02 8.3364E-01 1.6636E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8539E-01 4.2261E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.5533E+15 1.4770E+36 1.0900E+00 9.2215E-02 7.3611E-02 8.3417E-01 1.6583E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8621E-01 4.2399E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.5151E+15 1.4335E+36 1.0800E+00 9.1986E-02 7.3289E-02 8.3473E-01 1.6527E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8704E-01 4.2539E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.4773E+15 1.3910E+36 1.0700E+00 9.1749E-02 7.2957E-02 8.3529E-01 1.6471E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8788E-01 4.2683E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.4399E+15 1.3492E+36 1.0600E+00 9.1503E-02 7.2616E-02 8.3588E-01 1.6412E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8874E-01 4.2829E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.4030E+15 1.3083E+36 1.0500E+00 9.1249E-02 7.2266E-02 8.3648E-01 1.6352E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8961E-01 4.2979E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.3665E+15 1.2683E+36 1.0400E+00 9.0987E-02 7.1907E-02 8.3711E-01 1.6289E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9050E-01 4.3132E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.3304E+15 1.2290E+36 1.0300E+00 9.0716E-02 7.1539E-02 8.3774E-01 1.6226E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9141E-01 4.3288E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.2947E+15 1.1906E+36 1.0200E+00 9.0438E-02 7.1161E-02 8.3840E-01 1.6160E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9234E-01 4.3447E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.2595E+15 1.1529E+36 1.0100E+00 9.0151E-02 7.0775E-02 8.3907E-01 1.6093E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9328E-01 4.3610E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.2247E+15 1.1161E+36 1.0000E+00 8.9856E-02 7.0379E-02 8.3977E-01 1.6023E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9425E-01 4.3776E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.1902E+15 1.0801E+36 9.9000E-01 8.9552E-02 6.9974E-02 8.4047E-01 1.5953E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9523E-01 4.3946E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.1562E+15 1.0448E+36 9.8000E-01 8.9241E-02 6.9560E-02 8.4120E-01 1.5880E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9623E-01 4.4119E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.1226E+15 1.0103E+36 9.7000E-01 8.8921E-02 6.9137E-02 8.4194E-01 1.5806E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9726E-01 4.4296E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.0893E+15 9.7657E+35 9.6000E-01 8.8594E-02 6.8705E-02 8.4270E-01 1.5730E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9830E-01 4.4476E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.0565E+15 9.4359E+35 9.5000E-01 8.8258E-02 6.8263E-02 8.4348E-01 1.5652E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9936E-01 4.4660E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.0240E+15 9.1137E+35 9.4000E-01 8.7914E-02 6.7813E-02 8.4427E-01 1.5573E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 3.0045E-01 4.4848E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 1.9919E+15 8.7988E+35 9.3000E-01 8.7563E-02 6.7353E-02 8.4508E-01 1.5492E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 3.0156E-01 4.5039E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 1.9602E+15 8.4913E+35 9.2000E-01 8.7203E-02 6.6884E-02 8.4591E-01 1.5409E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 3.0269E-01 4.5234E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 1.9288E+15 8.1910E+35 9.1000E-01 8.6835E-02 6.6406E-02 8.4676E-01 1.5324E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 3.0385E-01 4.5433E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 1.8978E+15 7.8979E+35 9.0000E-01 8.6459E-02 6.5918E-02 8.4762E-01 1.5238E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 3.0503E-01 4.5637E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
